,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,label
348,-2.27,-1.84,-1.28,-1.28,-1.45,-1.45,-1.28,-1.44,-1.84,-1.44,-1.28,-1.45,-1,-1.3,-1.3,-1,-1.45,-1.28,-0.58,-1.45,-1.28,-1,-1.28,-2.24,-1.84,-1.44,-1.44,-1.3,-1.45,-2.24,-1.84,-2.27,-2.24,-1.3,-1.3,-1.84,-1.3,-1.3,-2.27,-1.28,-1.28,-2.24,-1.84,-1.3,-1,-0.88,-1.44,-1.84,-1.3,-1.3,-2.27,-1.28,-1.28,-1.45,-1.45,-1.84,-1.28,-0.58,-0.88,-1.44,-2.27,-1.84,-1.45,-1,-1.45,-2.24,-1.3,-1.3,-1.84,-1.3,-1.3,-1.3,-1,-1.3,-2.27,-1.84,-1.45,-1.45,-1.28,-1.28,-2.24,-1.84,-1.44,-0.58,-1.45,-1.84,-2.24,-2.27,-1.84,-2.24,-1.84,-1.3,-1,-1.3,-2.27,-2.24,-1.44,-1.28,-1.45,0
349,-1.3,-1.45,-1.45,-0.88,-1.44,-1.3,-1,-1.3,-1.84,-2.27,-1.84,-2.24,-1.44,-1.28,-2.24,-1.44,-1.44,-1.3,-0.88,-1.44,-1.84,-2.27,-1.28,-1.44,-1.84,-1.3,-1.3,-1.84,-2.27,-2.24,-1.3,-1,-1.3,-1.84,-2.27,-1.45,-1.45,-1.45,-1.45,-2.24,-2.27,-1.84,-1.28,-1,-1.28,-2.24,-1.44,-1.28,-1.84,-1.84,-1.45,-0.88,-1.44,-1.3,-1.45,-1.84,-1.28,-1.28,-2.24,-1.3,-1.3,-2.27,-1.45,-0.88,-1.44,-2.27,-1.84,-1.84,-1.45,-1,-1.3,-2.27,-1.84,-2.24,-2.27,-1.28,-1.28,-1.84,-1.28,-1.44,-2.27,-1.84,-2.24,-1.84,-1.44,-1.44,-1.84,-1.44,-1.28,-1.45,-1,-1.45,-1.84,-2.24,-1.84,-2.27,-1.84,-2.24,-1.3,0
350,-2.24,-1.84,-2.27,-1.84,-2.24,-2.27,-2.24,-1.84,-1.44,-1.28,-2.24,-1.3,-1.3,-1.84,-2.27,-1.84,-2.24,-2.27,-2.24,-1.84,-1.84,-2.27,-1.45,-1,-1.3,-1.44,-1.28,-2.24,-2.27,-1.84,-2.24,-1.3,-0.88,-1.28,-1.28,-1.44,-2.27,-1.84,-1.84,-2.24,-1.3,-0.88,-1.28,-2.24,-1.44,-1.44,-1.84,-2.27,-1.84,-1.84,-1.28,-1.44,-1.84,-1.3,-1.3,-1.84,-2.27,-1.84,-1.45,-1.45,-1.84,-2.24,-2.27,-1.84,-2.24,-1.3,-1.3,-1.84,-2.27,-2.24,-2.27,-1.28,-1.28,-2.24,-2.27,-2.24,-1.84,-1.3,-1.45,-1.84,-1.28,-1.28,-1.84,-2.24,-1.44,-1.44,-1.3,-1.3,-1.84,-1.3,-1.45,-2.24,-1.84,-2.27,-2.24,-1.3,-1.45,-2.24,-1.44,0
351,-1.84,-1.84,-1.84,-1.3,-1.45,-2.24,-1.84,-2.27,-2.24,-1.84,-1.44,-1,-1.28,-1.28,-1.44,-1.84,-1.3,-1,-1.45,-1.84,-2.24,-2.27,-1.84,-2.24,-1.84,-2.27,-2.24,-1.3,-1,-1.3,-2.27,-1.45,-1.3,-1.3,-0.88,-1,-1.28,-1.84,-2.24,-1.84,-2.27,-1.84,-2.24,-1.3,-1.3,-1.84,-1.3,-1.45,-2.24,-2.27,-2.24,-1.84,-1.3,-1.3,-2.27,-2.24,-1.44,-1.44,-1.3,-1.3,-2.27,-1.45,-1.3,-1.84,-1.84,-1.84,-2.27,-2.24,-2.27,-2.24,-2.27,-1.84,-1.84,-2.24,-2.27,-1.45,-1,-1.3,-1.84,-2.27,-2.24,-1.84,-1.44,-1.44,-1.84,-1.3,-1,-1.3,-2.27,-1.28,-1.44,-1.44,-1.44,-1.84,-2.27,-2.24,-1.84,-2.27,-1.84,0
352,-1.45,-1.84,-2.24,-1.3,-1.45,-2.24,-1.3,-1,-1.45,-1.45,-1.45,-2.24,-1.3,-1.45,-1.28,-1,-1.28,-1.84,-2.24,-2.27,-2.24,-2.27,-1.84,-1.45,-0.88,-1.44,-2.27,-2.24,-1.84,-2.27,-2.24,-2.27,-1.28,-0.58,-1.45,-1.84,-2.24,-2.27,-1.45,-1.3,-2.27,-1.28,-1,-1.28,-1.45,-1.45,-1.84,-1.28,-1,-1.28,-1.84,-1.45,-1.45,-2.24,-1.3,-1.45,-1.84,-1.45,-1.45,-1.45,-1.45,-1.84,-2.24,-2.27,-1.84,-1.28,-0.58,-1.45,-1.84,-1.28,-0.58,-1.45,-1.45,-1.45,-1.84,-1.45,-1.3,-1.84,-1.44,-1.44,-1.84,-1.3,-1,-1.3,-2.27,-1.84,-1.84,-1.28,-1.44,-2.27,-1.28,-1.28,-1.45,-1.3,-1.84,-1.3,-1.45,-1.84,-1.84,0
353,-1.3,-1.84,-1.3,-1.3,-1.84,-1.3,-1.3,-1.3,-1.45,-1.84,-2.24,-1.84,-2.27,-1.45,-0.88,-1.28,-2.24,-1.3,-1.45,-2.24,-2.27,-2.24,-1.84,-2.27,-2.24,-1.3,-1.3,-2.27,-1.84,-2.24,-2.27,-2.24,-1.3,-1.45,-2.24,-1.44,-1.28,-1.84,-2.24,-1.84,-2.27,-1.28,-1.28,-2.24,-2.27,-1.84,-2.24,-1.3,-1.45,-2.24,-2.27,-1.84,-1.45,-0.88,-1.44,-1.3,-1.3,-2.27,-1.28,-1.28,-2.24,-2.27,-1.84,-1.84,-2.24,-1.3,-1.45,-2.24,-1.84,-2.27,-1.84,-1.45,-1.45,-1.84,-1.28,-1.44,-2.27,-1.28,-1.44,-2.27,-1.28,-1.28,-1.28,-1,-1.28,-2.24,-1.84,-1.84,-2.27,-1.28,-1.44,-2.27,-1.28,-1.28,-1.84,-1.84,-1.84,-2.24,-1.3,0
354,-1.45,-2.24,-1.3,-1.3,-2.27,-1.28,-1.44,-1.44,-1.28,-1.84,-2.24,-1.3,-1.3,-1.84,-1.84,-2.27,-2.24,-2.27,-2.24,-2.27,-1.28,-1.44,-1.84,-1.84,-2.27,-2.24,-2.27,-1.84,-2.24,-1.44,-1.44,-1.84,-1.44,-1.44,-2.27,-1.28,-1.44,-1.84,-2.27,-1.84,-2.24,-1.3,-1.45,-1.45,-1.45,-1.84,-1.84,-2.24,-1.84,-2.27,-2.24,-2.27,-1.84,-1.28,-1.44,-1.84,-1.3,-1.3,-1.84,-1.3,-1.45,-1.28,-1.44,-2.27,-1.28,-1,-1.28,-2.24,-2.27,-1.84,-2.24,-2.27,-1.84,-1.45,-0.88,-1.28,-2.24,-1.3,-1.45,-1.28,-0.58,-1.45,-1.28,-1,-1.28,-2.24,-1.3,-1.3,-2.27,-2.24,-1.84,-2.27,-2.24,-2.27,-1.28,-1.28,-1.84,-1.45,-0.88,0
355,-2.24,-1.84,-1.3,-1.3,-1.84,-2.27,-2.24,-1.84,-1.3,-1.45,-2.24,-1.44,-1.28,-1.45,-1.45,-1.84,-1.84,-1.28,-1.28,-1.28,-1.28,-1.84,-1.84,-1.84,-2.24,-1.84,-1.3,-1.3,-2.27,-1.45,-1.45,-2.24,-1.44,-1.44,-1.84,-1.3,-1.45,-1.45,-0.88,-1.28,-2.24,-1.44,-1.28,-2.24,-1.84,-2.27,-1.84,-1.28,-1.44,-1.44,-1.44,-2.27,-1.84,-2.24,-2.27,-2.24,-1.3,-1.45,-2.24,-2.27,-1.84,-1.84,-1.84,-2.24,-2.27,-1.45,-1.3,-1.44,-1.28,-2.24,-1.84,-1.44,-1.28,-2.24,-2.27,-1.84,-2.24,-1.3,-1,-1.45,-1.28,-1.28,-2.24,-2.27,-1.84,-2.24,-2.27,-1.84,-2.24,-1.84,-1.3,-1.45,-1.28,-1.28,-2.24,-1.3,-1.45,-1.84,-1.28,0
356,-1.84,-2.27,-2.24,-1.84,-1.3,-1.3,-2.27,-2.24,-1.84,-2.27,-2.24,-2.27,-2.24,-1.84,-1.84,-1.84,-2.27,-2.24,-2.27,-1.84,-1.84,-2.24,-2.27,-2.24,-1.84,-1.3,-1.45,-2.24,-1.3,-1.45,-2.24,-1.84,-1.44,-1.44,-2.27,-2.24,-1.3,-1.45,-1.84,-2.24,-1.84,-1.84,-1.84,-1.44,-1.44,-1.84,-2.27,-1.84,-2.24,-1.3,-1.3,-1.84,-1.3,-1.3,-2.27,-1.84,-1.84,-1.28,-1.28,-2.24,-1.84,-2.27,-2.24,-1.84,-1.44,-1.44,-2.27,-2.24,-2.27,-1.84,-1.84,-2.24,-2.27,-1.45,-1.3,-1.84,-2.27,-2.24,-2.27,-1.84,-2.24,-1.84,-1.3,-0.88,-1.28,-2.24,-2.27,-2.24,-1.3,-1.45,-1.45,-0.88,-1,-1.28,-1.84,-2.24,-1.84,-2.27,-2.24,0
357,-1.45,-1.84,-1.84,-2.24,-1.3,-1,-1.45,-2.24,-2.27,-1.84,-1.84,-1.28,-1.28,-1.84,-1.84,-1.84,-2.24,-1.44,-1.44,-2.27,-1.84,-2.24,-2.27,-2.24,-2.27,-2.24,-1.84,-1.84,-2.27,-2.24,-2.27,-1.45,-1.3,-1.84,-1.3,-1,-1.45,-2.24,-1.84,-2.27,-1.45,-1.45,-2.24,-1.44,-0.58,-1.45,-1.84,-1.84,-2.24,-1.84,-1.44,-1.44,-2.27,-2.24,-2.27,-2.24,-2.27,-1.84,-1.84,-1.28,-1.28,-2.24,-1.84,-1.44,-1.44,-1.3,-1.45,-1.45,-1.45,-1.45,-1.45,-2.24,-1.84,-1.84,-1.44,-1.44,-2.27,-1.28,-1.44,-1.84,-2.27,-1.45,-1.45,-1.28,-1.44,-1.84,-1.44,-1.44,-1.84,-1.3,-1,-1.3,-2.27,-2.24,-1.84,-2.27,-1.84,-2.24,-1.3,0
358,-1.84,-2.27,-1.84,-2.24,-1.44,-1.28,-2.24,-1.3,-1.3,-1.84,-1.3,-1.45,-2.24,-1.84,-1.84,-2.27,-2.24,-1.84,-2.27,-2.24,-1.84,-1.44,-1.28,-2.24,-1.84,-2.27,-1.84,-1.84,-2.24,-2.27,-2.24,-1.3,-1,-1.3,-1.84,-1.44,-1.44,-1.3,-1.45,-1.28,-1.44,-1.84,-1.3,-1,-1,-1.3,-1.84,-2.27,-2.24,-1.44,-1.44,-1.84,-1.84,-1.44,-0.58,-1.45,-2.24,-1.84,-2.27,-1.84,-1.45,-1,-1.45,-1.45,-0.88,-1.28,-1.84,-1.45,-1.45,-1.28,-1,-1.28,-1.84,-1.45,-1.45,-1.84,-2.24,-1.84,-1.84,-1.3,-1,-1.45,-1.28,-1.44,-1.84,-1.44,-1.44,-1.84,-2.27,-1.84,-1.84,-1.28,-1.28,-2.24,-2.27,-1.84,-2.24,-1.84,-2.27,0
359,-1.28,-1.28,-1.45,-1.45,-1.84,-2.24,-1.44,-1.44,-1.3,-0.88,-1.28,-1.45,-1.45,-1.84,-1.28,-0.58,-1.45,-2.24,-2.27,-1.84,-2.24,-1.44,-1.44,-1.44,-1,-1.28,-1.45,-1.45,-2.24,-1.84,-1.44,-1.44,-1.84,-2.27,-1.84,-1.28,-1.44,-2.27,-2.24,-1.84,-2.27,-1.28,-1,-1.28,-2.24,-2.27,-2.24,-2.27,-1.84,-1.84,-1.45,-1,-1.45,-1.28,-0.58,-1.45,-2.24,-1.3,-1.3,-1.3,-1.45,-1.45,-1.45,-1.28,-1.44,-2.27,-1.28,-1.28,-2.24,-1.44,-1.28,-1.28,-1,-1.28,-1.84,-2.24,-2.27,-2.24,-2.27,-1.84,-1.84,-1.28,-1.28,-1.84,-1.45,-1.3,-1.84,-1.84,-2.27,-1.84,-1.28,-1.28,-2.24,-1.84,-2.27,-1.28,-1,-1.28,-2.24,0
360,-2.27,-1.45,-1.3,-1.3,-0.88,-1.44,-1.44,-1,-1.44,-2.27,-1.84,-2.24,-2.27,-1.45,-1.45,-1.84,-2.24,-2.27,-2.24,-2.27,-2.24,-1.84,-1.84,-2.27,-1.84,-2.24,-1.44,-1.44,-1.3,-1.45,-1.28,-1.28,-2.24,-1.84,-2.27,-1.84,-1.84,-2.24,-2.27,-1.45,-1,-1.3,-1.84,-1.84,-2.27,-1.84,-1.45,-1.45,-1.84,-2.24,-1.3,-1.45,-2.24,-1.3,-1.3,-1.3,-1.3,-1.84,-2.27,-1.45,-1.3,-1.3,-1.3,-1.84,-1.3,-1,-1.45,-1.45,-0.88,-1.44,-1.84,-1.44,-1.28,-1.28,-1,-1.28,-1.45,-1.3,-2.27,-1.45,-1,-1.3,-2.27,-1.45,-1,-1.3,-1.3,-1.3,-1.3,-1.45,-2.24,-1.84,-2.27,-2.24,-1.84,-1.84,-2.27,-2.24,-2.27,0
361,-2.24,-2.27,-1.45,-1.45,-2.24,-1.84,-2.27,-1.84,-1.45,-1.45,-1.45,-1.45,-1.84,-2.24,-2.27,-1.28,-1.28,-2.24,-1.44,-1.44,-1.84,-2.27,-1.84,-2.24,-1.44,-1.44,-2.27,-2.24,-1.44,-0.58,-1.45,-1.84,-1.84,-2.24,-1.44,-0.58,-1.3,-1.44,-1.28,-1.84,-1.84,-1.84,-2.24,-1.84,-2.27,-2.24,-1.44,-1,-1.28,-2.24,-1.44,-1.28,-1.45,-1.3,-1.3,-1.45,-1.84,-1.84,-2.24,-1.44,-0.58,-1.45,-2.24,-1.3,-1.3,-2.27,-2.24,-1.44,-1.28,-1.45,-1.45,-2.24,-2.27,-1.45,-1.3,-1.84,-1.44,-0.58,-1.3,-1.44,-1.44,-1.3,-1.3,-1.3,-1.3,-1.84,-1.44,-1.44,-1.84,-1.44,-1.28,-1.84,-2.24,-1.84,-2.27,-1.84,-2.24,-1.3,-0.88,0
362,-1.45,-2.24,-2.27,-1.45,-1.3,-2.27,-1.28,-1.28,-1.28,-0.58,-1.45,-2.24,-1.84,-2.27,-2.24,-1.84,-1.44,-1.28,-1.28,-1.28,-2.24,-1.44,-1.28,-1.84,-1.28,-1.44,-1.44,-0.58,-1.45,-2.24,-1.84,-1.3,-1.3,-2.27,-2.24,-1.3,-1.3,-1.44,-1,-1.28,-2.24,-1.84,-2.27,-2.24,-2.27,-1.28,-1.44,-2.27,-1.28,-1.44,-1.84,-1.44,-1.28,-1.45,-1.3,-1.84,-1.44,-1.28,-1.84,-2.24,-1.84,-1.84,-2.27,-1.28,-1.28,-2.24,-1.84,-2.27,-1.84,-1.28,-1.28,-2.24,-1.3,-1,-1.45,-1.84,-2.24,-1.44,-1.44,-1.84,-1.3,-1,-1.45,-2.24,-1.44,-1.44,-2.27,-1.28,-1.44,-2.27,-1.45,-1.45,-1.84,-1.45,-1.3,-1.84,-1.84,-2.27,-1.84,0
363,-1.44,-0.58,-1.45,-1.28,-1.28,-2.24,-1.84,-1.44,-1.44,-1.44,-1.28,-2.24,-2.27,-1.28,-1.44,-1.44,-1.28,-2.24,-1.84,-1.44,-1.44,-1.3,-0.88,-1.28,-2.24,-1.44,-1.44,-1.84,-2.27,-2.24,-1.84,-1.44,-1.44,-2.27,-1.28,-1.44,-1.84,-1.44,-1.44,-1.3,-0.88,-1.44,-2.27,-1.84,-1.28,-1.28,-1.28,-1.44,-1.84,-1.44,-1.44,-1.84,-2.27,-1.84,-2.24,-2.27,-2.24,-1.84,-2.27,-2.24,-1.84,-2.27,-1.84,-2.24,-1.3,-1.45,-1.84,-2.24,-2.27,-1.28,-1.28,-2.24,-1.84,-1.84,-1.84,-2.27,-2.24,-2.27,-1.45,-1,-1.3,-1.3,-1,-1.3,-2.27,-1.84,-2.24,-2.27,-1.28,-1.44,-2.27,-1.28,-1.44,-1.84,-2.27,-1.84,-2.24,-2.27,-1.84,0
364,-1.44,-1.3,-1.45,-1.45,-1,-1,-1.45,-1.84,-2.24,-1.84,-1.3,-1.45,-2.24,-1.44,-1.28,-2.24,-1.84,-2.27,-2.24,-1.84,-1.84,-1.44,-0.58,-1.45,-1.28,-1.44,-2.27,-1.45,-1.45,-1.28,-1.44,-1.84,-1.44,-1,-1.44,-2.27,-1.45,-1,-1.3,-1.84,-2.27,-1.28,-1.44,-2.27,-2.24,-1.84,-2.27,-1.28,-1.44,-2.27,-2.24,-1.3,-1.45,-2.24,-1.84,-2.27,-2.24,-1.3,-1.45,-2.24,-2.27,-1.45,-1.3,-1.84,-1.84,-2.27,-1.84,-1.84,-2.24,-1.84,-1.3,-0.88,-1.28,-2.24,-1.84,-1.84,-1.3,-1.3,-1.44,-1.28,-2.24,-1.84,-1.3,-1,-1.45,-2.24,-1.84,-1.84,-1.3,-1,-0.88,-1.28,-1.28,-1,-1,-0.58,-1.45,-1.84,-2.24,0
365,-1.3,-1.45,-2.24,-2.27,-1.28,-1.28,-1.45,-1,-1.45,-1.84,-1.45,-1.3,-2.27,-1.45,-1.3,-2.27,-1.45,-1.3,-1.44,-1.28,-2.24,-1.84,-2.27,-1.84,-1.45,-0.88,-1.44,-2.27,-2.24,-1.84,-1.3,-1.45,-2.24,-1.84,-1.84,-2.27,-2.24,-1.44,-1.44,-2.27,-1.84,-2.24,-2.27,-1.84,-1.84,-2.24,-1.3,-1.3,-1.84,-2.27,-1.84,-1.84,-2.24,-2.27,-1.84,-1.84,-1.84,-1.45,-1,-1.45,-1.45,-1.3,-2.27,-2.24,-1.3,-1.3,-1.84,-1.84,-2.27,-1.45,-1,-1.45,-2.24,-1.84,-2.27,-1.84,-1.28,-1.44,-1.3,-0.88,-1.44,-1.3,-0.88,-1.44,-2.27,-1.28,-1.44,-1.84,-1.84,-2.27,-2.24,-1.84,-1.84,-2.27,-1.28,-1.44,-2.27,-1.28,-1.28,0
366,-1.3,-1.84,-1.3,-1,-1.3,-1.84,-1.84,-2.27,-1.28,-1.44,-1.84,-1.84,-2.27,-2.24,-2.27,-1.84,-2.24,-2.27,-1.84,-1.28,-0.58,-1.45,-1.84,-1.28,-1.28,-2.24,-2.27,-1.84,-2.24,-1.84,-2.27,-1.28,-1,-1.28,-1.84,-2.24,-2.27,-1.28,-1.44,-1.84,-1.84,-1.84,-2.27,-1.84,-1.28,-1.44,-1.84,-1.3,-1.3,-2.27,-1.45,-1.45,-2.24,-1.84,-2.27,-1.28,-0.58,-1.45,-2.24,-1.84,-2.27,-2.24,-1.44,-1.44,-2.27,-1.28,-1.44,-1.3,-0.88,-1.28,-2.24,-1.3,-1.3,-1.3,-0.88,-1.44,-1.84,-1.3,-1.45,-2.24,-2.27,-1.84,-2.24,-1.3,-1.45,-2.24,-1.84,-2.27,-1.28,-1.28,-1.84,-1.84,-1.45,-1.45,-1.84,-1.45,-1.3,-2.27,-1.84,0
367,-1.45,-2.24,-1.3,-1.45,-1.84,-1.45,-1.45,-2.24,-1.44,-1.28,-1.84,-1.45,-1.3,-1.84,-1.44,-1.28,-1.45,-0.88,-1.44,-2.27,-1.45,-1.45,-1.84,-2.24,-2.27,-1.45,-1,-1.3,-1.84,-1.84,-2.27,-1.45,-1,-1.3,-1.84,-1.3,-1,-1.3,-1.84,-1.84,-2.27,-1.28,-1.44,-1.84,-1.84,-2.27,-2.24,-2.27,-1.84,-2.24,-2.27,-1.84,-1.28,-0.58,-1.45,-1.84,-1.28,-1.28,-2.24,-2.27,-1.84,-2.24,-1.84,-2.27,-1.28,-1,-1.28,-1.84,-2.24,-2.27,-1.28,-1.44,-1.84,-1.84,-1.84,-2.27,-1.84,-1.28,-1.44,-1.84,-1.3,-1.3,-2.27,-1.45,-1.45,-2.24,-1.84,-2.27,-1.28,-0.58,-1.45,-2.24,-1.84,-2.27,-2.24,-1.44,-1.44,-2.27,-1.28,0
368,-2.24,-1.84,-2.27,-2.24,-1.84,-2.27,-1.28,-1.44,-1.84,-1.3,-1.3,-2.27,-1.45,-1.3,-2.27,-2.24,-1.44,-1.44,-1.84,-2.27,-2.24,-1.44,-1.28,-1.45,-0.88,-1.28,-1.84,-2.24,-2.27,-2.24,-1.84,-1.44,-1,-0.58,-1.45,-2.24,-2.27,-1.84,-2.24,-2.27,-2.24,-1.84,-1.44,-1.28,-2.24,-1.44,-1.28,-2.24,-1.3,-1.45,-1.84,-1.84,-2.24,-1.84,-1.3,-1.3,-1.84,-2.27,-1.84,-2.24,-1.44,-1.28,-2.24,-1.84,-1.84,-2.27,-1.28,-1.44,-2.27,-1.84,-2.24,-1.3,-0.88,-1.44,-1.3,-1.45,-1.84,-2.24,-2.27,-1.84,-1.28,-1,-1.28,-1.45,-0.88,-1.28,-1.28,-1.28,-2.24,-1.84,-1.44,-1.44,-1.3,-1,-1,-1.45,-1.84,-2.24,-1.44,0
369,-1.84,-2.27,-1.45,-1.45,-1.84,-2.24,-1.84,-2.27,-1.84,-2.24,-2.27,-1.45,-1.3,-1.84,-1.84,-2.27,-1.84,-1.45,-1.45,-1.84,-2.24,-1.3,-1.3,-1.84,-2.27,-2.24,-2.27,-2.24,-1.44,-1.28,-1.84,-1.84,-2.24,-2.27,-2.24,-1.84,-1.3,-1.45,-2.24,-1.3,-1.3,-1.44,-1.28,-2.24,-1.44,-1,-1.28,-1.84,-2.24,-1.84,-2.27,-1.84,-1.84,-1.84,-1.45,-1.45,-2.24,-1.3,-1.3,-2.27,-1.45,-1.3,-1.84,-1.3,-1.45,-1.45,-1.45,-1.84,-2.24,-2.27,-1.84,-1.84,-1.28,-1.44,-2.27,-1.28,-1.44,-1.44,-1,-1.44,-1.3,-1.45,-2.24,-2.27,-1.28,-1.28,-1.84,-1.84,-1.28,-1.28,-2.24,-1.84,-1.84,-1.84,-2.27,-1.84,-1.28,-1.28,-2.24,0
370,-1.44,-2.27,-2.24,-1.84,-1.3,-1.3,-1.84,-1.44,-1.28,-1.84,-1.84,-2.24,-2.27,-1.84,-1.84,-1.84,-1.84,-1.84,-2.24,-2.27,-1.45,-1.3,-1.84,-1.3,-1.3,-1.3,-1.45,-1.84,-1.45,-1.3,-1.84,-1.84,-1.44,-1.28,-2.24,-1.3,-1,-1,-0.88,-1,-1.44,-1.3,-1,-0.88,-0.58,-0.88,-1.28,-1.45,-1.3,-1.44,-1.28,-1.45,-1,-1.45,-1.45,-1,-1.45,-1.84,-1.28,-1.44,-2.27,-1.84,-2.24,-1.3,-1.45,-2.24,-1.44,-1.28,-1.84,-2.24,-1.44,-1.28,-1.84,-1.84,-1.84,-2.24,-1.84,-1.84,-2.27,-1.45,-1.45,-2.24,-2.27,-2.24,-1.84,-2.27,-1.45,-1.45,-1.84,-2.24,-1.3,-1.3,-2.27,-2.24,-2.27,-1.28,-1.28,-2.24,-1.84,0
371,-1.84,-1.3,-1.3,-1.84,-1.3,-1.3,-1.44,-1,-1.28,-1.84,-2.24,-1.84,-1.84,-2.27,-2.24,-1.84,-2.27,-2.24,-1.84,-1.44,-1.44,-2.27,-2.24,-1.84,-1.3,-0.88,-1.28,-2.24,-1.3,-0.88,-1.28,-1.84,-1.84,-1.45,-1.45,-2.24,-1.3,-0.88,-1.44,-1.84,-2.27,-1.84,-2.24,-1.3,-1.45,-2.24,-1.84,-2.27,-1.28,-1.44,-1.84,-2.27,-1.28,-1.44,-1.84,-1.84,-1.3,-1.45,-1.28,-1.44,-2.27,-1.45,-1.45,-2.24,-2.27,-2.24,-2.27,-1.28,-1.44,-2.27,-2.24,-2.27,-2.24,-1.44,-1.28,-2.24,-1.3,-1.45,-1.45,-1.45,-1.84,-1.45,-1.45,-2.24,-1.3,-1,-1.45,-2.24,-2.27,-2.24,-2.27,-1.28,-1.28,-1.84,-1.28,-1.44,-2.27,-2.24,-1.3,0
372,-1.45,-1.28,-1.28,-1.84,-1.84,-1.28,-1.28,-1.84,-2.24,-1.84,-2.27,-2.24,-1.3,-0.88,-1.44,-1.84,-1.3,-1.45,-2.24,-1.84,-1.3,-1.45,-1.84,-2.24,-1.44,-1.28,-1.84,-1.28,-1.44,-2.27,-1.45,-1.3,-1.44,-0.58,-1.45,-1.84,-1.28,-1.44,-2.27,-2.24,-2.27,-1.84,-2.24,-2.27,-1.84,-1.84,-1.84,-1.84,-1.28,-1.44,-2.27,-1.28,-1.44,-1.44,-1.44,-1.3,-1.45,-1.45,-1.45,-1.84,-1.84,-1.84,-1.45,-1.45,-1.45,-1.3,-1.84,-2.27,-2.24,-1.84,-2.27,-2.24,-1.84,-2.27,-1.84,-1.28,-1.28,-1.45,-0.88,-1.44,-1.3,-1.45,-1.84,-1.45,-1.45,-1.84,-1.84,-1.84,-1.84,-1.84,-1.28,-1.44,-2.27,-1.28,-1.44,-2.27,-1.28,-1.28,-1.84,0
373,-1.3,-1.45,-1.84,-1.84,-2.24,-1.84,-1.44,-1.28,-2.24,-2.27,-1.84,-1.28,-1.28,-1.84,-1.45,-1.3,-2.27,-2.24,-1.3,-1.45,-1.84,-2.24,-1.84,-1.44,-1,-1.44,-1.3,-1.45,-1.84,-1.45,-1.3,-1.84,-1.44,-1.44,-1.3,-1,-1,-0.88,-1,-1.28,-1.84,-1.28,-1.44,-1.84,-1.3,-1.45,-1.84,-2.24,-1.3,-1.45,-2.24,-1.84,-1.44,-1,-0.58,-1,-1,-1.3,-1.44,-1.28,-1.84,-2.24,-1.84,-1.3,-0.88,-1.44,-1.84,-1.84,-1.3,-1.3,-1.84,-2.27,-1.45,-1.3,-1.44,-1.44,-2.27,-2.24,-2.27,-2.24,-1.84,-2.27,-2.24,-1.84,-1.84,-2.27,-2.24,-1.3,-1.3,-2.27,-1.45,-0.88,-1,-1.28,-2.24,-1.44,-1.44,-2.27,-2.24,0
374,-1.84,-2.27,-1.84,-2.24,-1.3,-1.45,-2.24,-1.3,-1.45,-1.45,-1.3,-1.84,-1.84,-2.27,-2.24,-2.27,-1.28,-1.28,-1.84,-1.45,-1.45,-1.84,-1.84,-2.24,-1.84,-1.84,-1.84,-1.84,-2.27,-1.84,-1.84,-1.84,-1.45,-1.45,-2.24,-1.44,-1.28,-1.84,-2.24,-1.3,-1.45,-1.45,-1.3,-1.84,-1.84,-1.84,-2.27,-1.28,-1.44,-1.3,-1,-1.45,-1.45,-1.3,-2.27,-1.45,-0.88,-1.44,-1.3,-1.45,-1.84,-1.45,-1.45,-2.24,-1.3,-0.88,-1.28,-1.84,-1.28,-1.44,-1.84,-1.44,-1.44,-1.3,-1.45,-1.84,-2.24,-1.84,-2.27,-2.24,-1.84,-2.27,-1.45,-1.45,-1.84,-2.24,-1.84,-2.27,-1.45,-1.45,-2.24,-2.27,-1.28,-1.28,-2.24,-1.84,-2.27,-1.84,-2.24,0
375,-1.45,-1.45,-1.28,-1.28,-1.84,-2.24,-1.84,-2.27,-1.45,-1.45,-1.84,-2.24,-1.84,-1.44,-1.28,-1.84,-1.84,-2.24,-2.27,-2.24,-1.84,-1.44,-1.44,-1.84,-1.3,-1.3,-2.27,-1.45,-1.3,-1.84,-2.27,-2.24,-1.84,-1.44,-1.44,-1.3,-1.3,-2.27,-1.84,-1.28,-1.44,-1.84,-1.44,-1.28,-2.24,-1.3,-1.3,-2.27,-2.24,-2.27,-2.24,-2.27,-2.24,-1.84,-1.44,-1.28,-1.45,-1,-1.3,-1.84,-1.3,-1.3,-1.84,-2.27,-1.84,-2.24,-1.84,-2.27,-2.24,-2.27,-1.84,-2.24,-1.3,-1.45,-1.84,-2.24,-1.84,-2.27,-1.28,-1.44,-2.27,-1.45,-1.45,-1.45,-1.45,-1.84,-2.24,-1.44,-1.28,-2.24,-1.84,-2.27,-1.45,-0.88,-1.28,-2.24,-1.84,-2.27,-2.24,0
